zip_code_prefix,region_name,id_state,state_sigla,state_name,city,localizador,latitud,longitud
36400,Sudeste,31,MG,Minas Gerais,conselheiro lafaiete,"conselheiro lafaiete MG, Brazil",-20.6596107,-43.785743
36415,Sudeste,31,MG,Minas Gerais,congonhas,"congonhas MG, Brazil",-20.5015168,-43.8564586
36417,Sudeste,31,MG,Minas Gerais,alto maranhao,"alto maranhao MG, Brazil",-20.5655119,-43.86071250857256
36420,Sudeste,31,MG,Minas Gerais,ouro branco,"ouro branco MG, Brazil",-20.5230256,-43.6917329
36422,Sudeste,31,MG,Minas Gerais,casa grande,"casa grande MG, Brazil",-20.7937571,-43.928693
36424,Sudeste,31,MG,Minas Gerais,queluzito,"queluzito MG, Brazil",-20.739722,-43.884444
36426,Sudeste,31,MG,Minas Gerais,cristiano otoni,"cristiano otoni MG, Brazil",-20.8324096,-43.8053057
36428,Sudeste,31,MG,Minas Gerais,caranaiba,"caranaiba MG, Brazil",-20.8736914,-43.7379458
36430,Sudeste,31,MG,Minas Gerais,santana dos montes,"santana dos montes MG, Brazil",-20.7875735,-43.6910376
36440,Sudeste,31,MG,Minas Gerais,itaverava,"itaverava MG, Brazil",-20.6763122,-43.6098991
36450,Sudeste,31,MG,Minas Gerais,catas altas da noruega,"catas altas da noruega MG, Brazil",-20.690277,-43.4975
36455,Sudeste,31,MG,Minas Gerais,lamim,"lamim MG, Brazil",-20.7905386,-43.4733218
36460,Sudeste,31,MG,Minas Gerais,rio espera,"rio espera MG, Brazil",-20.9060615,-43.3764832
36465,Sudeste,31,MG,Minas Gerais,rio melo,"rio melo MG, Brazil",-20.84957545,-43.54660645403237
36470,Sudeste,31,MG,Minas Gerais,senhora de oliveira,"senhora de oliveira MG, Brazil",-20.793889,-43.344166
36475,Sudeste,31,MG,Minas Gerais,presidente bernardes,"presidente bernardes MG, Brazil",-20.7685467,-43.1877237
36480,Sudeste,31,MG,Minas Gerais,piranga,"piranga MG, Brazil",-20.685,-43.3
36485,Sudeste,31,MG,Minas Gerais,santo antonio do pirapetinga,"santo antonio do pirapetinga MG, Brazil",-20.6297078,-43.38736073870371
36490,Sudeste,31,MG,Minas Gerais,pinheiros altos,"pinheiros altos MG, Brazil",-20.566,-43.24352194205818
36500,Sudeste,31,MG,Minas Gerais,uba,"uba MG, Brazil",-21.12,-42.942777
36510,Sudeste,31,MG,Minas Gerais,rodeiro,"rodeiro MG, Brazil",-21.200278,-42.865
36512,Sudeste,31,MG,Minas Gerais,tocantins,"tocantins MG, Brazil",-21.1738872,-43.0207206
36513,Sudeste,31,MG,Minas Gerais,dores do turvo,"dores do turvo MG, Brazil",-20.975278,-43.188889
36515,Sudeste,31,MG,Minas Gerais,guidoval,"guidoval MG, Brazil",-21.1514477,-42.7997151
36520,Sudeste,31,MG,Minas Gerais,visconde do rio branco,"visconde do rio branco MG, Brazil",-21.01,-42.840833
36525,Sudeste,31,MG,Minas Gerais,guiricema,"guiricema MG, Brazil",-21.0086064,-42.7190891
36530,Sudeste,31,MG,Minas Gerais,sao geraldo,"sao geraldo MG, Brazil",-20.9221894,-42.8343489
36540,Sudeste,31,MG,Minas Gerais,senador firmino,"senador firmino MG, Brazil",-20.9169703,-43.1001236
36542,Sudeste,31,MG,Minas Gerais,bras pires,"bras pires MG, Brazil",-20.8483109,-43.2430524
36544,Sudeste,31,MG,Minas Gerais,paula candido,"paula candido MG, Brazil",-20.8737735,-42.9862733
36546,Sudeste,31,MG,Minas Gerais,divinesia,"divinesia MG, Brazil",-20.990277,-43.003889
36550,Sudeste,31,MG,Minas Gerais,coimbra,"coimbra MG, Brazil",-20.8563255,-42.8026943
36555,Sudeste,31,MG,Minas Gerais,ervalia,"ervalia MG, Brazil",-20.8400156,-42.653352
36560,Sudeste,31,MG,Minas Gerais,cajuri,"cajuri MG, Brazil",-20.7901414,-42.7954489
36568,Sudeste,31,MG,Minas Gerais,porto firme,"porto firme MG, Brazil",-20.672778,-43.084444
36570,Sudeste,31,MG,Minas Gerais,vicosa,"vicosa MG, Brazil",-20.7538586,-42.8815888
36574,Sudeste,31,MG,Minas Gerais,cachoeira de santa cruz,"cachoeira de santa cruz MG, Brazil",-20.707523,-42.81160803636364
36580,Sudeste,31,MG,Minas Gerais,teixeiras,"teixeiras MG, Brazil",-20.6517875,-42.8563275
36585,Sudeste,31,MG,Minas Gerais,pedra do anta,"pedra do anta MG, Brazil",-20.5962822,-42.7179792
36590,Sudeste,31,MG,Minas Gerais,sao miguel do anta,"sao miguel do anta MG, Brazil",-20.7065375,-42.7195395
36592,Sudeste,31,MG,Minas Gerais,canaa,"canaa MG, Brazil",-20.685555,-42.62
36594,Sudeste,31,MG,Minas Gerais,araponga,"araponga MG, Brazil",-20.666667,-42.520556
36596,Sudeste,31,MG,Minas Gerais,estevao de araujo,"estevao de araujo MG, Brazil",-20.623,-42.48155677655677
36600,Sudeste,31,MG,Minas Gerais,bicas,"bicas MG, Brazil",-21.7213723,-43.0604327
36604,Sudeste,31,MG,Minas Gerais,rochedo de minas,"rochedo de minas MG, Brazil",-21.6295358,-43.0195125
36606,Sudeste,31,MG,Minas Gerais,guarara,"guarara MG, Brazil",-21.731945,-43.037777
36608,Sudeste,31,MG,Minas Gerais,maripa de minas,"maripa de minas MG, Brazil",-21.6975,-42.959167
36610,Sudeste,31,MG,Minas Gerais,pequeri,"pequeri MG, Brazil",-21.8369971,-43.1207799
36620,Sudeste,31,MG,Minas Gerais,santana do deserto,"santana do deserto MG, Brazil",-20.198951,-42.8311283
36630,Sudeste,31,MG,Minas Gerais,chiador,"chiador MG, Brazil",-22.002778,-43.057222
36640,Sudeste,31,MG,Minas Gerais,mar de espanha,"mar de espanha MG, Brazil",-21.866945,-43.01
36650,Sudeste,31,MG,Minas Gerais,senador cortes,"senador cortes MG, Brazil",-21.8009734,-42.9450985
36660,Sudeste,31,MG,Minas Gerais,alem paraiba,"alem paraiba MG, Brazil",-21.8760576,-42.6810473
36664,Sudeste,31,MG,Minas Gerais,angustura,"angustura MG, Brazil",-21.7473304,-42.6766466
36670,Sudeste,31,MG,Minas Gerais,santo antonio do aventureiro,"santo antonio do aventureiro MG, Brazil",-21.7579052,-42.815566
36675,Sudeste,31,MG,Minas Gerais,sao domingos,"sao domingos MG, Brazil",-21.6925,-42.784546875000004
36680,Sudeste,31,MG,Minas Gerais,sao joao nepomuceno,"sao joao nepomuceno MG, Brazil",-21.5359158,-43.0151428
36690,Sudeste,31,MG,Minas Gerais,descoberto,"descoberto MG, Brazil",-21.459444,-42.967223
36700,Sudeste,31,MG,Minas Gerais,leopoldina,"leopoldina MG, Brazil",-21.5314282,-42.6403534
36702,Sudeste,31,MG,Minas Gerais,tebas,"tebas MG, Brazil",-21.593,-42.73662959443928
36707,Sudeste,31,MG,Minas Gerais,ribeiro junqueira,"ribeiro junqueira MG, Brazil",-21.44841345,-42.51508413329341
36708,Sudeste,31,MG,Minas Gerais,piacatuba,"piacatuba MG, Brazil",-21.5051322,-42.81216386190365
36710,Sudeste,31,MG,Minas Gerais,argirita,"argirita MG, Brazil",-21.612761,-42.8371922
36720,Sudeste,31,MG,Minas Gerais,volta grande,"volta grande MG, Brazil",-21.770834,-42.539166
36725,Sudeste,31,MG,Minas Gerais,estrela dalva,"estrela dalva MG, Brazil",-21.741666,-42.460833
36730,Sudeste,31,MG,Minas Gerais,pirapetinga,"pirapetinga MG, Brazil",-21.656903,-42.345955
36740,Sudeste,31,MG,Minas Gerais,recreio,"recreio MG, Brazil",-21.5248205,-42.4689256
36750,Sudeste,31,MG,Minas Gerais,palma,"palma MG, Brazil",-19.4364967,-43.9331557
36753,Sudeste,31,MG,Minas Gerais,cisneiros,"cisneiros MG, Brazil",-21.44449055,-42.32445171342479
36756,Sudeste,31,MG,Minas Gerais,itapirucu,"itapirucu MG, Brazil",-21.51179965,-42.31955431160674
36760,Sudeste,31,MG,Minas Gerais,laranjal,"laranjal MG, Brazil",-21.365278,-42.477778
36770,Sudeste,31,MG,Minas Gerais,cataguases,"cataguases MG, Brazil",-21.387426,-42.6957219
36777,Sudeste,31,MG,Minas Gerais,sereno,"sereno MG, Brazil",-21.29411635,-42.649914938610735
36778,Sudeste,31,MG,Minas Gerais,vista alegre,"vista alegre MG, Brazil",-16.922,-44.20642954545455
36779,Sudeste,31,MG,Minas Gerais,cataguarino,"cataguarino MG, Brazil",-21.28528745,-42.73735926096404
36780,Sudeste,31,MG,Minas Gerais,astolfo dutra,"astolfo dutra MG, Brazil",-21.3132636,-42.8624102
36784,Sudeste,31,MG,Minas Gerais,dona euzebia,"dona euzebia MG, Brazil",-21.316667,-42.810556
36787,Sudeste,31,MG,Minas Gerais,sao manoel do guaiacu,"sao manoel do guaiacu MG, Brazil",-21.3545,-42.825
36788,Sudeste,31,MG,Minas Gerais,itamarati de minas,"itamarati de minas MG, Brazil",-21.415833,-42.817778
36790,Sudeste,31,MG,Minas Gerais,mirai,"mirai MG, Brazil",-21.1957417,-42.6125153
36793,Sudeste,31,MG,Minas Gerais,sao sebastiao da vargem alegre,"sao sebastiao da vargem alegre MG, Brazil",-21.0716128,-42.6371378
36795,Sudeste,31,MG,Minas Gerais,santana de cataguases,"santana de cataguases MG, Brazil",-21.2871462,-42.5569749
36800,Sudeste,31,MG,Minas Gerais,carangola,"carangola MG, Brazil",-20.733056,-42.029445
36803,Sudeste,31,MG,Minas Gerais,alvorada,"alvorada MG, Brazil",-20.745,-42.17210714285714
36805,Sudeste,31,MG,Minas Gerais,ponte alta de minas,"ponte alta de minas MG, Brazil",-20.70408855,-42.21693080501644
36810,Sudeste,31,MG,Minas Gerais,sao francisco do gloria,"sao francisco do gloria MG, Brazil",-20.790069,-42.2679636
36815,Sudeste,31,MG,Minas Gerais,fervedouro,"fervedouro MG, Brazil",-20.7292242,-42.2785942
36820,Sudeste,31,MG,Minas Gerais,divino,"divino MG, Brazil",-20.6151497,-42.1474733
36828,Sudeste,31,MG,Minas Gerais,orizania,"orizania MG, Brazil",-20.5057698,-42.2087072
36830,Sudeste,31,MG,Minas Gerais,espera feliz,"espera feliz MG, Brazil",-20.6494192,-41.9080693
36832,Sudeste,31,MG,Minas Gerais,caiana,"caiana MG, Brazil",-20.695555,-41.924723
36834,Sudeste,31,MG,Minas Gerais,caparao,"caparao MG, Brazil",-20.5232726,-41.9049984
36840,Sudeste,31,MG,Minas Gerais,faria lemos,"faria lemos MG, Brazil",-20.8051202,-42.0127393
36844,Sudeste,31,MG,Minas Gerais,tombos,"tombos MG, Brazil",-20.9083753,-42.0260716
36846,Sudeste,31,MG,Minas Gerais,catune,"catune MG, Brazil",-20.93213345,-42.13210174138037
36847,Sudeste,31,MG,Minas Gerais,pedra dourada,"pedra dourada MG, Brazil",-20.8317801,-42.1554636
36850,Sudeste,31,MG,Minas Gerais,antonio prado de minas,"antonio prado de minas MG, Brazil",-21.0171988,-42.1101106
36855,Sudeste,31,MG,Minas Gerais,eugenopolis,"eugenopolis MG, Brazil",-21.0968165,-42.1850985
36857,Sudeste,31,MG,Minas Gerais,pinhotiba,"pinhotiba MG, Brazil",-20.9626445,-42.196969290322585
36860,Sudeste,31,MG,Minas Gerais,patrocinio do muriae,"patrocinio do muriae MG, Brazil",-21.153333,-42.214444
36870,Sudeste,31,MG,Minas Gerais,barao de monte alto,"barao de monte alto MG, Brazil",-21.244722,-42.2375
36873,Sudeste,31,MG,Minas Gerais,silveira carvalho,"silveira carvalho MG, Brazil",-21.30631735,-42.25717206173195
36876,Sudeste,31,MG,Minas Gerais,cachoeira alegre,"cachoeira alegre MG, Brazil",-20.4923069,-42.6684506
36878,Sudeste,31,MG,Minas Gerais,rosario da limeira,"rosario da limeira MG, Brazil",-20.9786,-42.5119
36880,Sudeste,31,MG,Minas Gerais,muriae,"muriae MG, Brazil",-21.130556,-42.366389
36891,Sudeste,31,MG,Minas Gerais,macuco,"macuco MG, Brazil",-21.1427752,-42.4901208
36892,Sudeste,31,MG,Minas Gerais,vermelho,"vermelho MG, Brazil",-21.09467465,-42.44598410372065
36893,Sudeste,31,MG,Minas Gerais,miradouro,"miradouro MG, Brazil",-20.890277,-42.3425
36895,Sudeste,31,MG,Minas Gerais,vieiras,"vieiras MG, Brazil",-20.8651165,-42.2448518
36900,Sudeste,31,MG,Minas Gerais,manhuacu,"manhuacu MG, Brazil",-20.2574434,-42.0340769
36905,Sudeste,31,MG,Minas Gerais,realeza,"realeza MG, Brazil",-20.235253,-42.13865505329184
36906,Sudeste,31,MG,Minas Gerais,sao pedro do avai,"sao pedro do avai MG, Brazil",-20.1922715,-42.17530073459369
36910,Sudeste,31,MG,Minas Gerais,santa margarida,"santa margarida MG, Brazil",-20.3817696,-42.2522123
36915,Sudeste,31,MG,Minas Gerais,ribeirao de sao domingos,"ribeirao de sao domingos MG, Brazil",-20.481,-42.28653333333333
36918,Sudeste,31,MG,Minas Gerais,sao joao do manhuacu,"sao joao do manhuacu MG, Brazil",-20.3938555,-42.1499705
36920,Sudeste,31,MG,Minas Gerais,reduto,"reduto MG, Brazil",-20.2442531,-41.9839974
36923,Sudeste,31,MG,Minas Gerais,luisburgo,"luisburgo MG, Brazil",-20.4394,-42.1025
36925,Sudeste,31,MG,Minas Gerais,caputira,"caputira MG, Brazil",-20.171945,-42.270278
36930,Sudeste,31,MG,Minas Gerais,simonesia,"simonesia MG, Brazil",-20.1233838,-42.0024294
36935,Sudeste,31,MG,Minas Gerais,alegria,"alegria MG, Brazil",-19.9139472,-41.906830340382726
36940,Sudeste,31,MG,Minas Gerais,santana do manhuacu,"santana do manhuacu MG, Brazil",-20.1075,-41.925556
36947,Sudeste,31,MG,Minas Gerais,conceicao de ipanema,"conceicao de ipanema MG, Brazil",-19.928334,-41.693889
36950,Sudeste,31,MG,Minas Gerais,ipanema,"ipanema MG, Brazil",-19.7999954,-41.7138807
36953,Sudeste,31,MG,Minas Gerais,taparuba,"taparuba MG, Brazil",-19.7621023,-41.614796
36955,Sudeste,31,MG,Minas Gerais,mutum,"mutum MG, Brazil",-19.817223,-41.438333
36956,Sudeste,31,MG,Minas Gerais,sao francisco do humaita,"sao francisco do humaita MG, Brazil",-20.03749385,-41.35900330055722
36958,Sudeste,31,MG,Minas Gerais,roseiral,"roseiral MG, Brazil",-19.9273346,-41.36132368030991
36960,Sudeste,31,MG,Minas Gerais,pocrane,"pocrane MG, Brazil",-19.6192747,-41.6365314
36970,Sudeste,31,MG,Minas Gerais,manhumirim,"manhumirim MG, Brazil",-20.3599141,-41.9554606
36972,Sudeste,31,MG,Minas Gerais,martins soares,"martins soares MG, Brazil",-20.2583778,-41.8761462
36974,Sudeste,31,MG,Minas Gerais,durande,"durande MG, Brazil",-20.203611,-41.798055
36976,Sudeste,31,MG,Minas Gerais,alto jequitiba,"alto jequitiba MG, Brazil",-20.423611,-41.966111
36979,Sudeste,31,MG,Minas Gerais,alto caparao,"alto caparao MG, Brazil",-20.4405661,-41.8683799
36980,Sudeste,31,MG,Minas Gerais,lajinha,"lajinha MG, Brazil",-20.1520595,-41.6240623
36985,Sudeste,31,MG,Minas Gerais,chale,"chale MG, Brazil",-20.0419748,-41.6914563
36990,Sudeste,31,MG,Minas Gerais,sao jose do mantimento,"sao jose do mantimento MG, Brazil",-20.003958,-41.7458061
37002,Sudeste,31,MG,Minas Gerais,varginha,"varginha MG, Brazil",-21.5565914,-45.4340674
37110,Sudeste,31,MG,Minas Gerais,eloi mendes,"eloi mendes MG, Brazil",-21.6094466,-45.5660211
37115,Sudeste,31,MG,Minas Gerais,monte belo,"monte belo MG, Brazil",-21.3225052,-46.3649768
37120,Sudeste,31,MG,Minas Gerais,paraguacu,"paraguacu MG, Brazil",-21.547222,-45.7375
37130,Sudeste,31,MG,Minas Gerais,alfenas,"alfenas MG, Brazil",-21.4297405,-45.9479419
37134,Sudeste,31,MG,Minas Gerais,divisa nova,"divisa nova MG, Brazil",-21.5126801,-46.1926626
37138,Sudeste,31,MG,Minas Gerais,fama,"fama MG, Brazil",-21.4090398,-45.8322579
37140,Sudeste,31,MG,Minas Gerais,areado,"areado MG, Brazil",-21.3582771,-46.1476688
37143,Sudeste,31,MG,Minas Gerais,serrania,"serrania MG, Brazil",-21.547906,-46.0404553
37145,Sudeste,31,MG,Minas Gerais,alterosa,"alterosa MG, Brazil",-21.249166,-46.143055
37147,Sudeste,31,MG,Minas Gerais,divino espirito santo,"divino espirito santo MG, Brazil",-21.1899641,-46.090370347088594
37148,Sudeste,31,MG,Minas Gerais,conceicao da aparecida,"conceicao da aparecida MG, Brazil",-21.094166,-46.204444
37150,Sudeste,31,MG,Minas Gerais,carmo do rio claro,"carmo do rio claro MG, Brazil",-20.973315,-46.1186754
37160,Sudeste,31,MG,Minas Gerais,campos gerais,"campos gerais MG, Brazil",-21.2333342,-45.7584127
37163,Sudeste,31,MG,Minas Gerais,corrego do ouro,"corrego do ouro MG, Brazil",-21.3787385,-45.76456179025826
37165,Sudeste,31,MG,Minas Gerais,campo do meio,"campo do meio MG, Brazil",-21.1072006,-45.8301735
37170,Sudeste,31,MG,Minas Gerais,boa esperanca,"boa esperanca MG, Brazil",-21.0901253,-45.5660195
37175,Sudeste,31,MG,Minas Gerais,ilicinea,"ilicinea MG, Brazil",-20.9390196,-45.8263558
37177,Sudeste,31,MG,Minas Gerais,guape,"guape MG, Brazil",-20.7619447,-45.9174969
37190,Sudeste,31,MG,Minas Gerais,tres pontas,"tres pontas MG, Brazil",-21.3686224,-45.5122937
37195,Sudeste,31,MG,Minas Gerais,santana da vargem,"santana da vargem MG, Brazil",-21.2491719,-45.5068185
37200,Sudeste,31,MG,Minas Gerais,lavras,"lavras MG, Brazil",-21.2425512,-44.9991978
37205,Sudeste,31,MG,Minas Gerais,ijaci,"ijaci MG, Brazil",-21.1700929,-44.9280621
37210,Sudeste,31,MG,Minas Gerais,itumirim,"itumirim MG, Brazil",-21.3179406,-44.8705728
37212,Sudeste,31,MG,Minas Gerais,macuco de minas,"macuco de minas MG, Brazil",-21.259705,-44.8275184421956
37215,Sudeste,31,MG,Minas Gerais,ingai,"ingai MG, Brazil",-21.400833,-44.917223
37220,Sudeste,31,MG,Minas Gerais,bom sucesso,"bom sucesso MG, Brazil",-21.0323516,-44.7598082
37223,Sudeste,31,MG,Minas Gerais,ibituruna,"ibituruna MG, Brazil",-21.1515725,-44.7474347
37225,Sudeste,31,MG,Minas Gerais,carmo da cachoeira,"carmo da cachoeira MG, Brazil",-21.460556,-45.223334
37235,Sudeste,31,MG,Minas Gerais,coqueiral,"coqueiral MG, Brazil",-21.1898365,-45.4409829
37240,Sudeste,31,MG,Minas Gerais,luminarias,"luminarias MG, Brazil",-21.5112256,-44.903813
37245,Sudeste,31,MG,Minas Gerais,carrancas,"carrancas MG, Brazil",-21.4910462,-44.6436151
37250,Sudeste,31,MG,Minas Gerais,nepomuceno,"nepomuceno MG, Brazil",-21.232744,-45.2352276
37260,Sudeste,31,MG,Minas Gerais,perdoes,"perdoes MG, Brazil",-21.0919737,-45.0903543
37262,Sudeste,31,MG,Minas Gerais,santo antonio do amparo,"santo antonio do amparo MG, Brazil",-20.9413389,-44.9187397
37264,Sudeste,31,MG,Minas Gerais,ribeirao vermelho,"ribeirao vermelho MG, Brazil",-21.1881942,-45.0627632
37267,Sudeste,31,MG,Minas Gerais,cana verde,"cana verde MG, Brazil",-21.021308,-45.1817881
37270,Sudeste,31,MG,Minas Gerais,campo belo,"campo belo MG, Brazil",-20.8975,-45.277223
37273,Sudeste,31,MG,Minas Gerais,aguanil,"aguanil MG, Brazil",-20.9424533,-45.3927152
37275,Sudeste,31,MG,Minas Gerais,cristais,"cristais MG, Brazil",-20.875834,-45.518611
37278,Sudeste,31,MG,Minas Gerais,santana do jacare,"santana do jacare MG, Brazil",-20.9023708,-45.1274193
37280,Sudeste,31,MG,Minas Gerais,candeias,"candeias MG, Brazil",-20.7676161,-45.2763777
37300,Sudeste,31,MG,Minas Gerais,andrelandia,"andrelandia MG, Brazil",-21.739722,-44.308889
37305,Sudeste,31,MG,Minas Gerais,madre de deus de minas,"madre de deus de minas MG, Brazil",-21.482223,-44.329723
37310,Sudeste,31,MG,Minas Gerais,bom jardim de minas,"bom jardim de minas MG, Brazil",-21.9476466,-44.1906033
37315,Sudeste,31,MG,Minas Gerais,tabuao,"tabuao MG, Brazil",-21.966319,-44.04191420516281
37330,Sudeste,31,MG,Minas Gerais,passa vinte,"passa vinte MG, Brazil",-22.209722,-44.234444
37340,Sudeste,31,MG,Minas Gerais,bocaina de minas,"bocaina de minas MG, Brazil",-22.167778,-44.394722
37350,Sudeste,31,MG,Minas Gerais,liberdade,"liberdade MG, Brazil",-22.0253009,-44.3208231
37360,Sudeste,31,MG,Minas Gerais,arantina,"arantina MG, Brazil",-21.911667,-44.255833
37370,Sudeste,31,MG,Minas Gerais,sao vicente de minas,"sao vicente de minas MG, Brazil",-21.703333,-44.443889
37400,Sudeste,31,MG,Minas Gerais,campanha,"campanha MG, Brazil",-21.8361108,-45.401986
37405,Sudeste,31,MG,Minas Gerais,monsenhor paulo,"monsenhor paulo MG, Brazil",-21.757778,-45.541111
37407,Sudeste,31,MG,Minas Gerais,sao bento abade,"sao bento abade MG, Brazil",-21.5816076,-45.0759227
37408,Sudeste,31,MG,Minas Gerais,sao thome das letras,"sao thome das letras MG, Brazil",-21.7218272,-44.9849435
37410,Sudeste,31,MG,Minas Gerais,tres coracoes,"tres coracoes MG, Brazil",-21.695625,-45.2543675
37420,Sudeste,31,MG,Minas Gerais,cambuquira,"cambuquira MG, Brazil",-21.853056,-45.2953619
37430,Sudeste,31,MG,Minas Gerais,conceicao do rio verde,"conceicao do rio verde MG, Brazil",-21.881078,-45.0868526
37440,Sudeste,31,MG,Minas Gerais,caxambu,"caxambu MG, Brazil",-21.9755872,-44.9311403
37443,Sudeste,31,MG,Minas Gerais,baependi,"baependi MG, Brazil",-21.9575733,-44.8891463
37445,Sudeste,31,MG,Minas Gerais,cruzilia,"cruzilia MG, Brazil",-21.838333,-44.808056
37447,Sudeste,31,MG,Minas Gerais,minduri,"minduri MG, Brazil",-21.6817218,-44.6036995
37450,Sudeste,31,MG,Minas Gerais,aiuruoca,"aiuruoca MG, Brazil",-21.9759554,-44.6036637
37452,Sudeste,31,MG,Minas Gerais,serranos,"serranos MG, Brazil",-21.890277,-44.509444
37454,Sudeste,31,MG,Minas Gerais,seritinga,"seritinga MG, Brazil",-21.9096949,-44.5216061
37456,Sudeste,31,MG,Minas Gerais,carvalhos,"carvalhos MG, Brazil",-22.001667,-44.461667
37458,Sudeste,31,MG,Minas Gerais,alagoa,"alagoa MG, Brazil",-22.1697202,-44.6400042
37460,Sudeste,31,MG,Minas Gerais,passa quatro,"passa quatro MG, Brazil",-22.3893803,-44.9666039
37464,Sudeste,31,MG,Minas Gerais,itanhandu,"itanhandu MG, Brazil",-22.2957913,-44.9366732
37465,Sudeste,31,MG,Minas Gerais,virginia,"virginia MG, Brazil",-22.333333,-45.091666
37466,Sudeste,31,MG,Minas Gerais,itamonte,"itamonte MG, Brazil",-22.2830726,-44.8695785
37467,Sudeste,31,MG,Minas Gerais,sao sebastiao do rio verde,"sao sebastiao do rio verde MG, Brazil",-22.2174751,-44.9783312
37468,Sudeste,31,MG,Minas Gerais,pouso alto,"pouso alto MG, Brazil",-22.193889,-44.972778
37469,Sudeste,31,MG,Minas Gerais,santana do capivari,"santana do capivari MG, Brazil",-22.242978,-44.91601966666667
37470,Sudeste,31,MG,Minas Gerais,sao lourenco,"sao lourenco MG, Brazil",-22.116389,-45.054167
37472,Sudeste,31,MG,Minas Gerais,carmo de minas,"carmo de minas MG, Brazil",-22.1216655,-45.1323836
37474,Sudeste,31,MG,Minas Gerais,dom vicoso,"dom vicoso MG, Brazil",-22.2534164,-45.1603324
37476,Sudeste,31,MG,Minas Gerais,cristina,"cristina MG, Brazil",-22.212222,-45.264167
37478,Sudeste,31,MG,Minas Gerais,soledade de minas,"soledade de minas MG, Brazil",-22.0603078,-45.0448055
37480,Sudeste,31,MG,Minas Gerais,lambari,"lambari MG, Brazil",-21.9754009,-45.3505415
37484,Sudeste,31,MG,Minas Gerais,heliodora,"heliodora MG, Brazil",-22.0675,-45.542222
37485,Sudeste,31,MG,Minas Gerais,jesuania,"jesuania MG, Brazil",-21.997777,-45.290833
37488,Sudeste,31,MG,Minas Gerais,olimpio noronha,"olimpio noronha MG, Brazil",-22.067778,-45.263889
37490,Sudeste,31,MG,Minas Gerais,sao goncalo do sapucai,"sao goncalo do sapucai MG, Brazil",-21.8905238,-45.5935943
37496,Sudeste,31,MG,Minas Gerais,turvolandia,"turvolandia MG, Brazil",-21.875556,-45.786944
37498,Sudeste,31,MG,Minas Gerais,cordislandia,"cordislandia MG, Brazil",-21.792843,-45.7029983
37500,Sudeste,31,MG,Minas Gerais,itajuba,"itajuba MG, Brazil",-22.4238234,-45.4524156
37508,Sudeste,31,MG,Minas Gerais,piranguinho,"piranguinho MG, Brazil",-22.4029372,-45.5338952
37510,Sudeste,31,MG,Minas Gerais,sao jose do alegre,"sao jose do alegre MG, Brazil",-22.330449,-45.5284585
37511,Sudeste,31,MG,Minas Gerais,pirangucu,"pirangucu MG, Brazil",-22.5280226,-45.4961066
37512,Sudeste,31,MG,Minas Gerais,wenceslau braz,"wenceslau braz MG, Brazil",-22.5342367,-45.3614735
37514,Sudeste,31,MG,Minas Gerais,delfim moreira,"delfim moreira MG, Brazil",-22.5086783,-45.2792398
37516,Sudeste,31,MG,Minas Gerais,marmelopolis,"marmelopolis MG, Brazil",-22.448889,-45.165278
37517,Sudeste,31,MG,Minas Gerais,maria da fe,"maria da fe MG, Brazil",-22.3081652,-45.3752771
37520,Sudeste,31,MG,Minas Gerais,pedralva,"pedralva MG, Brazil",-22.2428119,-45.4659922
37524,Sudeste,31,MG,Minas Gerais,natercia,"natercia MG, Brazil",-22.12,-45.511389
37527,Sudeste,31,MG,Minas Gerais,conceicao das pedras,"conceicao das pedras MG, Brazil",-22.1596572,-45.4550521
37530,Sudeste,31,MG,Minas Gerais,brasopolis,"brasopolis MG, Brazil",-22.4742842,-45.6165577
37535,Sudeste,31,MG,Minas Gerais,luminosa,"luminosa MG, Brazil",-22.5925935,-45.61326483839035
37540,Sudeste,31,MG,Minas Gerais,santa rita do sapucai,"santa rita do sapucai MG, Brazil",-22.2486968,-45.7064507
37542,Sudeste,31,MG,Minas Gerais,estiva,"estiva MG, Brazil",-22.4638686,-46.0182101
37545,Sudeste,31,MG,Minas Gerais,cachoeira de minas,"cachoeira de minas MG, Brazil",-22.3554043,-45.7796324
37546,Sudeste,31,MG,Minas Gerais,itaim,"itaim MG, Brazil",-22.3931259,-45.86755312596907
37548,Sudeste,31,MG,Minas Gerais,conceicao dos ouros,"conceicao dos ouros MG, Brazil",-22.413056,-45.797777
37550,Sudeste,31,MG,Minas Gerais,pouso alegre,"pouso alegre MG, Brazil",-22.2343858,-45.9327241
37556,Sudeste,31,MG,Minas Gerais,careacu,"careacu MG, Brazil",-22.0434124,-45.6995247
37557,Sudeste,31,MG,Minas Gerais,congonhal,"congonhal MG, Brazil",-22.1532505,-46.0404698
37559,Sudeste,31,MG,Minas Gerais,ipuiuna,"ipuiuna MG, Brazil",-22.0993203,-46.1896557
37563,Sudeste,31,MG,Minas Gerais,tocos do moji,"tocos do moji MG, Brazil",-22.3706152,-46.0964763
37564,Sudeste,31,MG,Minas Gerais,borda da mata,"borda da mata MG, Brazil",-22.274167,-46.165278
37566,Sudeste,31,MG,Minas Gerais,espirito santo do dourado,"espirito santo do dourado MG, Brazil",-22.046666,-45.950833
37567,Sudeste,31,MG,Minas Gerais,sao sebastiao da bela vista,"sao sebastiao da bela vista MG, Brazil",-22.159167,-45.754167
